M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.7089,1.404,2.423,1.885,0.423,22.807,8.596,6.288,19.749,8.211,26.037,6.846,NA,30.256,NA,NA,NA,Pressure Ridge Collapse
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.7583,1.423,2.461,1.923,0.442,22.807,8.634,6.346,19.711,8.23,26.057,6.865,NA,30.613,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.8077,1.461,2.538,1.942,0.442,22.845,8.654,6.288,19.845,8.269,26.134,6.846,NA,30.568,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.8616,1.481,2.558,1.961,0.423,22.864,8.673,6.307,19.768,8.288,26.076,6.846,NA,31.416,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.9111,1.519,2.635,1.981,0.423,22.903,8.692,6.134,19.865,8.327,25.999,6.846,NA,32.609,NA,NA,NA,Pressure Ridge Collapse
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.9605,1.538,2.673,2.077,0.481,22.153,8.788,6.384,19.73,8.346,26.114,6.846,NA,27.667,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.0099,1.558,2.692,2.096,0.481,22.191,8.807,6.115,19.826,8.365,25.941,6.846,NA,29.204,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.0593,1.596,2.769,2.115,0.481,22.211,8.827,6.5,19.788,8.404,26.287,6.846,NA,27.423,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.1087,1.635,2.827,2.154,0.5,22.211,8.865,6.019,19.922,8.423,25.941,6.846,NA,29.999,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.1581,1.635,2.827,2.173,0.481,22.249,8.884,6.5,19.845,8.442,26.345,6.846,NA,27.947,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.212,1.673,2.904,2.231,0.519,21.845,8.942,5.481,19.942,8.48,25.422,6.846,NA,31.95,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.2615,1.692,2.923,2.25,0.5,21.865,8.961,6.288,19.903,8.5,26.191,6.865,NA,27.474,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.3109,1.711,2.961,2.288,0.519,21.903,9.0,6.557,19.922,8.538,26.48,6.865,NA,26.565,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.3603,1.75,3.038,2.327,0.538,21.903,9.038,6.231,19.961,8.557,26.191,6.846,NA,28.484,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.4097,1.769,3.058,2.346,0.519,21.903,9.057,6.423,19.922,8.577,26.345,6.846,NA,27.84,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.4591,1.788,3.096,2.365,0.519,21.922,9.077,6.615,19.884,8.596,26.499,6.846,NA,27.33,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.513,1.846,3.192,2.404,0.538,21.941,9.115,6.365,19.922,8.634,26.287,6.846,NA,28.947,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.5624,1.846,3.192,2.442,0.538,21.941,9.153,6.461,19.903,8.654,26.364,6.846,NA,28.906,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.6119,1.885,3.269,2.461,0.538,21.98,9.173,6.692,19.922,8.692,26.614,6.846,NA,27.974,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.6613,1.923,3.327,2.5,0.558,22.057,9.211,6.846,19.903,8.711,26.749,6.846,NA,28.048,NA,NA,NA,Pressure Ridge Collapse
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.7107,1.923,3.327,2.558,0.577,22.038,9.269,6.711,19.922,8.73,26.634,6.865,NA,29.095,NA,NA,NA,Pressure Ridge Collapse
